,Unnamed: 0,images,labels,2,4,5,7,10,12
9778,39114,b'sunflower_s_001284.png',2.0,,,,,,
9779,39116,b'orchid_s_000282.png',2.0,,,,,,
9780,39123,b'phone_s_000572.png',5.0,,,,,,
9781,39129,b'telephone_set_s_001030.png',5.0,,,,,,
9782,39130,b'desk_phone_s_000315.png',5.0,,,,,,
9783,39133,b'sea_trout_s_000707.png',1.0,,,,,,
9784,39141,b'mushroom_s_000867.png',4.0,,,,,,
9785,39143,b'lamp_s_001089.png',5.0,,,,,,
9786,39147,b'clock_s_001875.png',5.0,,,,,,
9787,39152,b'goblet_s_001507.png',3.0,,,,,,
9788,39154,b'coffee_can_s_000244.png',3.0,,,,,,
9789,39155,b'lamp_s_001401.png',5.0,,,,,,
9790,39160,b'copperplate_s_000257.png',3.0,,,,,,
9791,39164,b'bell_pepper_s_000268.png',4.0,,,,,,
9792,39165,b'navel_orange_s_000025.png',4.0,,,,,,
9793,39166,b'electric_lamp_s_000136.png',5.0,,,,,,
9794,39167,b'cichlid_s_000903.png',1.0,,,,,,
9795,39172,b'chalice_s_000325.png',3.0,,,,,,
9796,39193,b'eagle_ray_s_000092.png',1.0,,,,,,
9797,39198,b'sweet_pepper_s_000007.png',4.0,,,,,,
9798,39199,b'navel_orange_s_001232.png',4.0,,,,,,
9799,39201,b'soda_can_s_000455.png',3.0,,,,,,
9800,39203,b'chalice_s_000829.png',3.0,,,,,,
9801,39204,b'bell_pepper_s_000800.png',4.0,,,,,,
9802,39225,b'clavier_s_000850.png',5.0,,,,,,
9803,39228,b'sunflower_s_002394.png',2.0,,,,,,
9804,39229,b'rainbow_trout_s_000325.png',1.0,,,,,,
9805,39238,b'tulip_s_000989.png',2.0,,,,,,
9806,39239,b'bowl_s_002771.png',3.0,,,,,,
9807,39240,b'beer_bottle_s_002109.png',3.0,,,,,,
9808,39242,b'flatfish_s_001015.png',1.0,,,,,,
9809,39243,b'eagle_ray_s_000052.png',1.0,,,,,,
9810,39247,b'dessert_plate_s_000106.png',3.0,,,,,,
9811,39257,b'electric_lamp_s_000246.png',5.0,,,,,,
9812,39262,b'sunflower_s_000403.png',2.0,,,,,,
9813,39263,b'fishbowl_s_002548.png',3.0,,,,,,
9814,39264,b'sunflower_s_000129.png',2.0,,,,,,
9815,39278,b'red_delicious_s_001845.png',4.0,,,,,,
9816,39279,b'keyboard_s_001526.png',5.0,,,,,,
9817,39280,b'computer_keyboard_s_002261.png',5.0,,,,,,
9818,39281,b'tulipa_clusiana_s_000035.png',2.0,,,,,,
9819,39291,b'cichlid_fish_s_000369.png',1.0,,,,,,
9820,39298,b'tulipa_clusiana_s_000023.png',2.0,,,,,,
9821,39299,b'tulip_s_000292.png',2.0,,,,,,
9822,39300,b'orchid_s_001278.png',2.0,,,,,,
9823,39303,b'mcintosh_s_000911.png',4.0,,,,,,
9824,39305,b'poppy_s_001992.png',2.0,,,,,,
9825,39311,b'eagle_ray_s_000018.png',1.0,,,,,,
9826,39318,b'northern_spy_s_000315.png',4.0,,,,,,
9827,39324,b'navel_orange_s_001383.png',4.0,,,,,,
9828,39329,b'dessert_plate_s_000110.png',3.0,,,,,,
9829,39331,b'tin_can_s_001187.png',3.0,,,,,,
9830,39336,b'whiskey_bottle_s_000520.png',3.0,,,,,,
9831,39342,b'fishbowl_s_002474.png',3.0,,,,,,
9832,39348,b'computer_keyboard_s_000762.png',5.0,,,,,,
9833,39349,b'halibut_s_000670.png',1.0,,,,,,
9834,39352,b'rose_s_000425.png',2.0,,,,,,
9835,39355,b'stingray_s_000068.png',1.0,,,,,,
9836,39358,b'computer_keyboard_s_001429.png',5.0,,,,,,
9837,39374,b'citrus_aurantium_s_000983.png',4.0,,,,,,
9838,39375,b'carassius_auratus_s_000042.png',1.0,,,,,,
9839,39379,b'beer_can_s_000386.png',3.0,,,,,,
9840,39382,b'plaice_s_000178.png',1.0,,,,,,
9841,39387,b'television_s_001813.png',5.0,,,,,,
9842,39391,b'catsup_bottle_s_000172.png',3.0,,,,,,
9843,39392,b'rainbow_trout_s_001693.png',1.0,,,,,,
9844,39393,b'tulip_s_000592.png',2.0,,,,,,
9845,39394,b'turbot_s_001795.png',1.0,,,,,,
9846,39395,b'alarm_clock_s_000405.png',5.0,,,,,,
9847,39404,b'golden_delicious_s_000263.png',4.0,,,,,,
9848,39406,b'television_s_000994.png',5.0,,,,,,
9849,39423,b'goldfish_s_001573.png',1.0,,,,,,
9850,39424,b'cichlid_s_002412.png',1.0,,,,,,
9851,39433,b'orchid_s_001791.png',2.0,,,,,,
9852,39434,b'bowl_s_000824.png',3.0,,,,,,
9853,39451,b'bell_pepper_s_001036.png',4.0,,,,,,
9854,39455,b'carassius_auratus_s_000304.png',1.0,,,,,,
9855,39456,b'mushroom_s_001981.png',4.0,,,,,,
9856,39462,b'macoun_s_000126.png',4.0,,,,,,
9857,39464,b'mako_s_001320.png',1.0,,,,,,
9858,39466,b'pear_s_001626.png',4.0,,,,,,
9859,39467,b'rose_s_000213.png',2.0,,,,,,
9860,39474,b'rosebush_s_001893.png',2.0,,,,,,
9861,39479,b'cable_television_s_000035.png',5.0,,,,,,
9862,39485,b'navel_orange_s_000271.png',4.0,,,,,,
9863,39491,b'rose_s_000043.png',2.0,,,,,,
9864,39502,b'stingray_s_002272.png',1.0,,,,,,
9865,39503,b'bowl_s_001802.png',3.0,,,,,,
9866,39508,b'navel_orange_s_000060.png',4.0,,,,,,
9867,39509,b'tulip_s_000010.png',2.0,,,,,,
9868,39510,b'orchid_s_000574.png',2.0,,,,,,
9869,39514,b'sunflower_s_000445.png',2.0,,,,,,
9870,39516,b'television_system_s_001664.png',5.0,,,,,,
9871,39520,b'lamp_s_002138.png',5.0,,,,,,
9872,39525,b'flatfish_s_001736.png',1.0,,,,,,
9873,39527,b'butterfly_orchid_s_001389.png',2.0,,,,,,
9874,39532,b'goblet_s_000880.png',3.0,,,,,,
9875,39533,b'flatfish_s_001333.png',1.0,,,,,,
9876,39534,b'bartlett_s_000801.png',4.0,,,,,,
9877,39538,b'halibut_s_000669.png',1.0,,,,,,
9878,39541,b'electric_lamp_s_000368.png',5.0,,,,,,
9879,39548,b'rose_s_002122.png',2.0,,,,,,
9880,39551,b'bartlett_pear_s_000526.png',4.0,,,,,,
9881,39552,b'bartlett_s_000585.png',4.0,,,,,,
9882,39553,b'verpa_bohemica_s_000292.png',4.0,,,,,,
9883,39556,b'ketchup_bottle_s_000013.png',3.0,,,,,,
9884,39570,b'halibut_s_000231.png',1.0,,,,,,
9885,39572,b'ink_bottle_s_000164.png',3.0,,,,,,
9886,39576,b'telephone_set_s_000647.png',5.0,,,,,,
9887,39577,b'phone_s_000437.png',5.0,,,,,,
9888,39580,b'mushroom_s_001262.png',4.0,,,,,,
9889,39589,b'tv_s_001985.png',5.0,,,,,,
9890,39590,b'beaker_s_001783.png',3.0,,,,,,
9891,39592,b'beer_can_s_000316.png',3.0,,,,,,
9892,39602,b'tv_s_000001.png',5.0,,,,,,
9893,39606,b'beer_can_s_001233.png',3.0,,,,,,
9894,39608,b'tulip_s_001884.png',2.0,,,,,,
9895,39613,b'morel_s_000204.png',4.0,,,,,,
9896,39614,b'cup_s_001954.png',3.0,,,,,,
9897,39616,b'bottle_s_001554.png',3.0,,,,,,
9898,39619,b'rainbow_trout_s_001828.png',1.0,,,,,,
9899,39621,b'clock_s_001523.png',5.0,,,,,,
9900,39631,b'bell_pepper_s_000206.png',4.0,,,,,,
9901,39633,b'morel_s_000084.png',4.0,,,,,,
9902,39637,b'sunflower_s_001724.png',2.0,,,,,,
9903,39649,b'rose_s_002044.png',2.0,,,,,,
9904,39651,b'lemon_sole_s_000050.png',1.0,,,,,,
9905,39653,b'orchid_s_001831.png',2.0,,,,,,
9906,39657,b'beer_bottle_s_000359.png',3.0,,,,,,
9907,39664,b'butterfly_orchid_s_000400.png',2.0,,,,,,
9908,39671,b'chalice_s_001607.png',3.0,,,,,,
9909,39673,b'cichlid_fish_s_000513.png',1.0,,,,,,
9910,39679,b'poppy_s_002384.png',2.0,,,,,,
9911,39680,b'valencia_orange_s_000426.png',4.0,,,,,,
9912,39681,b'tv_s_000393.png',5.0,,,,,,
9913,39682,b'stingray_s_001394.png',1.0,,,,,,
9914,39686,b'keyboard_s_000146.png',5.0,,,,,,
9915,39689,b'valencia_orange_s_001399.png',4.0,,,,,,
9916,39694,b'carassius_auratus_s_000192.png',1.0,,,,,,
9917,39695,b'rose_s_001113.png',2.0,,,,,,
9918,39699,b'telephone_set_s_000005.png',5.0,,,,,,
9919,39708,b'shark_s_000424.png',1.0,,,,,,
9920,39712,b'keyboard_s_000073.png',5.0,,,,,,
9921,39715,b'tv_s_002120.png',5.0,,,,,,
9922,39717,b'flounder_s_002494.png',1.0,,,,,,
9923,39718,b'telephone_s_000279.png',5.0,,,,,,
9924,39722,b'bartlett_s_001223.png',4.0,,,,,,
9925,39725,b'lady_tulip_s_000199.png',2.0,,,,,,
9926,39731,b'clock_s_000227.png',5.0,,,,,,
9927,39738,b'electric_lamp_s_000162.png',5.0,,,,,,
9928,39739,b'telephone_set_s_000651.png',5.0,,,,,,
9929,39752,b'fishbowl_s_001800.png',3.0,,,,,,
9930,39755,b'goblet_s_000848.png',3.0,,,,,,
9931,39759,b'tin_can_s_001597.png',3.0,,,,,,
9932,39767,b'surveillance_system_s_001137.png',5.0,,,,,,
9933,39768,b'guitarfish_s_000318.png',1.0,,,,,,
9934,39770,b'cichlid_s_001804.png',1.0,,,,,,
9935,39771,b'beer_bottle_s_000165.png',3.0,,,,,,
9936,39772,b'seville_orange_s_001035.png',4.0,,,,,,
9937,39775,b'dessert_plate_s_000434.png',3.0,,,,,,
9938,39778,b'rose_s_001037.png',2.0,,,,,,
9939,39779,b'rose_s_002279.png',2.0,,,,,,
9940,39784,b'poppy_s_001179.png',2.0,,,,,,
9941,39792,b'navel_orange_s_000752.png',4.0,,,,,,
9942,39793,b'fishbowl_s_001464.png',3.0,,,,,,
9943,39794,b'goblet_s_001299.png',3.0,,,,,,
9944,39795,b'shark_s_001223.png',1.0,,,,,,
9945,39804,b'computer_keyboard_s_001317.png',5.0,,,,,,
9946,39813,b'poppy_s_002051.png',2.0,,,,,,
9947,39815,b'soda_can_s_000215.png',3.0,,,,,,
9948,39822,b'sunflower_s_001749.png',2.0,,,,,,
9949,39831,b'winter_flounder_s_000384.png',1.0,,,,,,
9950,39838,b'bell_pepper_s_001191.png',4.0,,,,,,
9951,39844,b'stingray_s_000022.png',1.0,,,,,,
9952,39847,b'goblet_s_000503.png',3.0,,,,,,
9953,39851,b'soda_can_s_000670.png',3.0,,,,,,
9954,39852,b'clock_s_002348.png',5.0,,,,,,
9955,39855,b'bowl_s_001280.png',3.0,,,,,,
9956,39861,b'poppy_s_001718.png',2.0,,,,,,
9957,39872,b'flatfish_s_000002.png',1.0,,,,,,
9958,39875,b'cup_s_000145.png',3.0,,,,,,
9959,39879,b'chalice_s_001504.png',3.0,,,,,,
9960,39886,b'beer_bottle_s_002039.png',3.0,,,,,,
9961,39887,b'whiskey_bottle_s_001153.png',3.0,,,,,,
9962,39889,b'sweet_pepper_s_002301.png',4.0,,,,,,
9963,39890,b'bell_pepper_s_000434.png',4.0,,,,,,
9964,39893,b'apple_s_000307.png',4.0,,,,,,
9965,39898,b'bell_pepper_s_000586.png',4.0,,,,,,
9966,39902,b'tv_s_000172.png',5.0,,,,,,
9967,39904,b'chalice_s_001908.png',3.0,,,,,,
9968,39908,b'fishplate_s_000868.png',3.0,,,,,,
9969,39912,b'phone_s_001859.png',5.0,,,,,,
9970,39913,b'plate_iron_s_000631.png',3.0,,,,,,
9971,39914,b'bowl_s_001925.png',3.0,,,,,,
9972,39917,b'beer_bottle_s_000449.png',3.0,,,,,,
9973,39922,b'chalice_s_001487.png',3.0,,,,,,
9974,39923,b'orchid_s_001845.png',2.0,,,,,,
9975,39925,b'pop_bottle_s_001480.png',3.0,,,,,,
9976,39928,b'lady_tulip_s_000325.png',2.0,,,,,,
9977,39931,b'stingray_s_002100.png',1.0,,,,,,
9978,39932,b'tulip_s_000701.png',2.0,,,,,,
9979,39934,b'bowl_s_000844.png',3.0,,,,,,
9980,39939,b'electric_lamp_s_000685.png',5.0,,,,,,
9981,39942,b'tin_can_s_001168.png',3.0,,,,,,
9982,39944,b'shark_s_000435.png',1.0,,,,,,
9983,39946,b'poppy_s_000571.png',2.0,,,,,,
9984,39948,b'telephone_set_s_001135.png',5.0,,,,,,
9985,39949,b'apple_s_000028.png',4.0,,,,,,
9986,39950,b'flounder_s_002634.png',1.0,,,,,,
9987,39953,b'guitarfish_s_000495.png',1.0,,,,,,
9988,39956,b'fishbowl_s_000902.png',3.0,,,,,,
9989,39975,b'fish_bowl_s_000039.png',3.0,,,,,,
9990,39984,b'trout_s_001479.png',1.0,,,,,,
9991,39988,b'cichlid_s_002218.png',1.0,,,,,,
9992,39996,b'goblet_s_000844.png',3.0,,,,,,
9993,40025,b'mushroom_s_002325.png',4.0,,,,,,
9994,40026,b'clock_s_001752.png',5.0,,,,,,
9995,40030,b'whiskey_bottle_s_000238.png',3.0,,,,,,
9996,40034,b'alarm_clock_s_000938.png',5.0,,,,,,
9997,40036,b'red_delicious_s_001985.png',4.0,,,,,,
9998,40038,b'saucer_s_000076.png',3.0,,,,,,
9999,40044,b'mackerel_shark_s_000259.png',1.0,,,,,,
10000,40049,b'bowl_s_001739.png',3.0,,,,,,
10001,40061,b'bosc_s_000159.png',4.0,,,,,,
10002,40068,b'bartlett_pear_s_000125.png',4.0,,,,,,
10003,40071,b'cichlid_s_001425.png',1.0,,,,,,
10004,40073,b'bigarade_s_000070.png',4.0,,,,,,
10005,40074,b'lamp_s_000778.png',5.0,,,,,,
10006,40078,b'valencia_orange_s_001239.png',4.0,,,,,,
10007,40080,b'bell_pepper_s_000048.png',4.0,,,,,,
10008,40082,b'sunflower_s_002182.png',2.0,,,,,,
10009,40083,b'sunflower_s_000571.png',2.0,,,,,,
10010,40084,b'shark_s_001716.png',1.0,,,,,,
10011,40088,b'bell_pepper_s_000250.png',4.0,,,,,,
10012,40092,b'alarm_clock_s_000164.png',5.0,,,,,,
10013,40098,b'keypad_s_000039.png',5.0,,,,,,
10014,40100,b'rose_s_000235.png',2.0,,,,,,
10015,40106,b'discharge_lamp_s_000496.png',5.0,,,,,,
10016,40107,b'trout_s_002794.png',1.0,,,,,,
10017,40111,b'butterfly_orchid_s_000509.png',2.0,,,,,,
10018,40113,b'gray_sole_s_000246.png',1.0,,,,,,
10019,40116,b'anjou_s_000946.png',4.0,,,,,,
10020,40119,b'beer_bottle_s_001722.png',3.0,,,,,,
10021,40123,b'fishbowl_s_002367.png',3.0,,,,,,
10022,40124,b'rainbow_trout_s_000284.png',1.0,,,,,,
10023,40136,b'rainbow_trout_s_002127.png',1.0,,,,,,
10024,40137,b'shark_s_000982.png',1.0,,,,,,
10025,40138,b'lamp_s_000809.png',5.0,,,,,,
10026,40141,b'goblet_s_000881.png',3.0,,,,,,
10027,40142,b'pear_s_000159.png',4.0,,,,,,
10028,40145,b'butterfly_orchid_s_001975.png',2.0,,,,,,
10029,40149,b'coffee_can_s_001355.png',3.0,,,,,,
10030,40151,b'clock_s_000503.png',5.0,,,,,,
10031,40152,b'carassius_auratus_s_000731.png',1.0,,,,,,
10032,40158,b'mako_shark_s_000031.png',1.0,,,,,,
10033,40167,b'red_delicious_s_002205.png',4.0,,,,,,
10034,40179,b'tulip_s_000991.png',2.0,,,,,,
10035,40180,b'stingray_s_000137.png',1.0,,,,,,
10036,40185,b'halibut_s_000148.png',1.0,,,,,,
10037,40186,b'goblet_s_000486.png',3.0,,,,,,
10038,40187,b'soda_can_s_000284.png',3.0,,,,,,
10039,40193,b'telephone_set_s_001083.png',5.0,,,,,,
10040,40196,b'clavier_s_000159.png',5.0,,,,,,
10041,40201,b'goblet_s_001737.png',3.0,,,,,,
10042,40203,b'bowl_s_001174.png',3.0,,,,,,
10043,40206,b'alarm_clock_s_001014.png',5.0,,,,,,
10044,40208,b'rose_s_000372.png',2.0,,,,,,
10045,40215,b'electric_lamp_s_000048.png',5.0,,,,,,
10046,40224,b'verpa_s_001084.png',4.0,,,,,,
10047,40225,b'mako_shark_s_001065.png',1.0,,,,,,
10048,40229,b'mushroom_s_002221.png',4.0,,,,,,
10049,40235,b'lamp_s_001642.png',5.0,,,,,,
10050,40239,b'navel_orange_s_000985.png',4.0,,,,,,
10051,40242,b'butterfly_orchid_s_001440.png',2.0,,,,,,
10052,40245,b'television_s_000018.png',5.0,,,,,,
10053,40254,b'beer_can_s_000256.png',3.0,,,,,,
10054,40257,b'sour_orange_s_000407.png',4.0,,,,,,
10055,40264,b'eating_apple_s_000473.png',4.0,,,,,,
10056,40268,b'bowl_s_001111.png',3.0,,,,,,
10057,40269,b'rainbow_trout_s_000805.png',1.0,,,,,,
10058,40274,b'macoun_s_000047.png',4.0,,,,,,
10059,40277,b'citrus_aurantium_s_000412.png',4.0,,,,,,
10060,40285,b'eagle_ray_s_000066.png',1.0,,,,,,
10061,40286,b'bowl_s_000831.png',3.0,,,,,,
10062,40290,b'sand_dab_s_000011.png',1.0,,,,,,
10063,40292,b'clock_s_002162.png',5.0,,,,,,
10064,40304,b'lamp_s_001557.png',5.0,,,,,,
10065,40311,b'soda_can_s_000103.png',3.0,,,,,,
10066,40313,b'beer_can_s_001349.png',3.0,,,,,,
10067,40323,b'mako_shark_s_000118.png',1.0,,,,,,
10068,40328,b'fishplate_s_000070.png',3.0,,,,,,
10069,40329,b'goblet_s_001725.png',3.0,,,,,,
10070,40334,b'phone_s_001983.png',5.0,,,,,,
10071,40341,b'cable_television_s_000356.png',5.0,,,,,,
10072,40348,b'shark_s_000449.png',1.0,,,,,,
10073,40349,b'alarm_clock_s_001087.png',5.0,,,,,,
10074,40352,b'citrus_aurantium_s_000071.png',4.0,,,,,,
10075,40353,b'keyboard_s_001078.png',5.0,,,,,,
10076,40354,b'bowl_s_001688.png',3.0,,,,,,
10077,40355,b'surveillance_system_s_001431.png',5.0,,,,,,
10078,40367,b'sunflower_s_000235.png',2.0,,,,,,
10079,40372,b'cichlid_fish_s_000007.png',1.0,,,,,,
10080,40375,b'poppy_s_001722.png',2.0,,,,,,
10081,40379,b'orchid_s_000022.png',2.0,,,,,,
10082,40384,b'bell_pepper_s_000069.png',4.0,,,,,,
10083,40397,b'orchid_s_001207.png',2.0,,,,,,
10084,40398,b'lamp_s_000161.png',5.0,,,,,,
10085,40402,b'television_s_002434.png',5.0,,,,,,
10086,40403,b'sweet_pepper_s_000612.png',4.0,,,,,,
10087,40408,b'sunflower_s_000340.png',2.0,,,,,,
10088,40409,b'sunflower_s_000712.png',2.0,,,,,,
10089,40410,b'goldfish_s_001906.png',1.0,,,,,,
10090,40411,b'plaice_s_001508.png',1.0,,,,,,
10091,40414,b'shark_s_000028.png',1.0,,,,,,
10092,40416,b'citrus_aurantium_s_000880.png',4.0,,,,,,
10093,40419,b'golden_delicious_s_000038.png',4.0,,,,,,
10094,40420,b'mountain_rose_s_001067.png',2.0,,,,,,
10095,40429,b'mako_shark_s_000427.png',1.0,,,,,,
10096,40431,b'clock_s_001894.png',5.0,,,,,,
10097,40440,b'shark_s_002308.png',1.0,,,,,,
10098,40442,b'carassius_auratus_s_000049.png',1.0,,,,,,
10099,40444,b'rosebush_s_001998.png',2.0,,,,,,
10100,40446,b'mcintosh_s_000670.png',4.0,,,,,,
10101,40447,b'rainbow_trout_s_000271.png',1.0,,,,,,
10102,40448,b'bowl_s_002205.png',3.0,,,,,,
10103,40449,b'computer_keyboard_s_000033.png',5.0,,,,,,
10104,40450,b'rose_s_001647.png',2.0,,,,,,
10105,40454,b'computer_keyboard_s_001575.png',5.0,,,,,,
10106,40457,b'tv_s_001696.png',5.0,,,,,,
10107,40459,b'bitter_orange_s_000105.png',4.0,,,,,,
10108,40461,b'mackerel_shark_s_000010.png',1.0,,,,,,
10109,40462,b'sunflower_s_000367.png',2.0,,,,,,
10110,40465,b'electric_ray_s_000319.png',1.0,,,,,,
10111,40473,b'rainbow_trout_s_001857.png',1.0,,,,,,
10112,40474,b'plaice_s_000958.png',1.0,,,,,,
10113,40475,b'macoun_s_000054.png',4.0,,,,,,
10114,40477,b'sand_dab_s_000322.png',1.0,,,,,,
10115,40485,b'navel_orange_s_000209.png',4.0,,,,,,
10116,40486,b'macoun_s_001233.png',4.0,,,,,,
10117,40488,b'computer_keyboard_s_001837.png',5.0,,,,,,
10118,40492,b'telephone_s_000012.png',5.0,,,,,,
10119,40495,b'lady_tulip_s_000299.png',2.0,,,,,,
10120,40508,b'discharge_lamp_s_000938.png',5.0,,,,,,
10121,40516,b'bell_pepper_s_001375.png',4.0,,,,,,
10122,40521,b'stingray_s_002411.png',1.0,,,,,,
10123,40525,b'computer_keyboard_s_000700.png',5.0,,,,,,
10124,40526,b'telephone_set_s_000772.png',5.0,,,,,,
10125,40527,b'oilcan_s_000572.png',3.0,,,,,,
10126,40532,b'cichlid_s_000037.png',1.0,,,,,,
10127,40536,b'rosebush_s_000965.png',2.0,,,,,,
10128,40541,b'shark_s_000122.png',1.0,,,,,,
10129,40544,b'bowl_s_000702.png',3.0,,,,,,
10130,40545,b'rainbow_trout_s_000202.png',1.0,,,,,,
10131,40547,b'soda_can_s_000575.png',3.0,,,,,,
10132,40553,b'anjou_s_001528.png',4.0,,,,,,
10133,40555,b'whiskey_bottle_s_001271.png',3.0,,,,,,
10134,40559,b'saucer_s_000701.png',3.0,,,,,,
10135,40560,b'citrus_aurantium_s_001053.png',4.0,,,,,,
10136,40562,b'rose_s_002175.png',2.0,,,,,,
10137,40570,b'dasyatis_centroura_s_000002.png',1.0,,,,,,
10138,40571,b'rose_s_000402.png',2.0,,,,,,
10139,40573,b'desk_phone_s_000317.png',5.0,,,,,,
10140,40574,b'lamp_s_002243.png',5.0,,,,,,
10141,40578,b'sweet_pepper_s_001063.png',4.0,,,,,,
10142,40581,b'electric_ray_s_000749.png',1.0,,,,,,
10143,40585,b'bowl_s_000402.png',3.0,,,,,,
10144,40586,b'lamp_s_001144.png',5.0,,,,,,
10145,40598,b'eating_apple_s_001280.png',4.0,,,,,,
10146,40603,b'shark_s_000120.png',1.0,,,,,,
10147,40604,b'phone_s_002263.png',5.0,,,,,,
10148,40605,b'guitarfish_s_000004.png',1.0,,,,,,
10149,40607,b'golden_delicious_s_001107.png',4.0,,,,,,
10150,40609,b'poppy_s_002393.png',2.0,,,,,,
10151,40610,b'soda_bottle_s_000001.png',3.0,,,,,,
10152,40616,b'bell_pepper_s_001464.png',4.0,,,,,,
10153,40617,b'orchid_s_000511.png',2.0,,,,,,
10154,40618,b'oilcan_s_001046.png',3.0,,,,,,
10155,40622,b'plaice_s_001284.png',1.0,,,,,,
10156,40624,b'bowl_s_000025.png',3.0,,,,,,
10157,40625,b'soda_can_s_000015.png',3.0,,,,,,
10158,40627,b'sea_trout_s_000708.png',1.0,,,,,,
10159,40635,b'shark_s_001532.png',1.0,,,,,,
10160,40636,b'sunflower_s_000893.png',2.0,,,,,,
10161,40640,b'computer_keyboard_s_002179.png',5.0,,,,,,
10162,40641,b'golden_delicious_s_001757.png',4.0,,,,,,
10163,40651,b'bowl_s_000697.png',3.0,,,,,,
10164,40653,b'soda_can_s_001120.png',3.0,,,,,,
10165,40655,b'sunflower_s_000137.png',2.0,,,,,,
10166,40656,b'sunflower_s_000899.png',2.0,,,,,,
10167,40660,b'goblet_s_000001.png',3.0,,,,,,
10168,40662,b'bowl_s_000118.png',3.0,,,,,,
10169,40663,b'mackerel_shark_s_000103.png',1.0,,,,,,
10170,40670,b'carassius_auratus_s_000111.png',1.0,,,,,,
10171,40685,b'mushroom_s_001008.png',4.0,,,,,,
10172,40688,b'tulip_s_001562.png',2.0,,,,,,
10173,40692,b'poppy_s_002405.png',2.0,,,,,,
10174,40693,b'winter_flounder_s_000041.png',1.0,,,,,,
10175,40695,b'rosebush_s_000959.png',2.0,,,,,,
10176,40697,b'tulip_s_001636.png',2.0,,,,,,
10177,40703,b'soda_bottle_s_000096.png',3.0,,,,,,
10178,40706,b'bowl_s_002045.png',3.0,,,,,,
10179,40714,b'rose_s_001904.png',2.0,,,,,,
10180,40715,b'red_delicious_s_000150.png',4.0,,,,,,
10181,40717,b'beer_bottle_s_001466.png',3.0,,,,,,
10182,40725,b'orchid_s_001199.png',2.0,,,,,,
10183,40729,b'cichlid_fish_s_000377.png',1.0,,,,,,
10184,40731,b'ketchup_bottle_s_000124.png',3.0,,,,,,
10185,40735,b'winter_flounder_s_000213.png',1.0,,,,,,
10186,40754,b'rainbow_trout_s_001425.png',1.0,,,,,,
10187,40756,b'rose_s_000849.png',2.0,,,,,,
10188,40757,b'mushroom_s_001067.png',4.0,,,,,,
10189,40760,b'bell_pepper_s_001156.png',4.0,,,,,,
10190,40773,b'milk_can_s_000828.png',3.0,,,,,,
10191,40776,b'shark_s_001681.png',1.0,,,,,,
10192,40782,b'stingray_s_000563.png',1.0,,,,,,
10193,40783,b'dessert_plate_s_000260.png',3.0,,,,,,
10194,40786,b'poppy_s_000289.png',2.0,,,,,,
10195,40788,b'bowl_s_000302.png',3.0,,,,,,
10196,40796,b'red_delicious_s_001022.png',4.0,,,,,,
10197,40802,b'tv_s_000389.png',5.0,,,,,,
10198,40807,b'winter_flounder_s_000116.png',1.0,,,,,,
10199,40808,b'poppy_s_001505.png',2.0,,,,,,
10200,40812,b'goblet_s_000785.png',3.0,,,,,,
10201,40815,b'soda_can_s_000565.png',3.0,,,,,,
10202,40821,b'pill_bottle_s_000050.png',3.0,,,,,,
10203,40822,b'alarm_clock_s_000520.png',5.0,,,,,,
10204,40826,b'orchid_s_000883.png',2.0,,,,,,
10205,40830,b'bowl_s_001056.png',3.0,,,,,,
10206,40836,b'cichlid_fish_s_001199.png',1.0,,,,,,
10207,40838,b'fishplate_s_000577.png',3.0,,,,,,
10208,40839,b'rosebush_s_002122.png',2.0,,,,,,
10209,40841,b'poppy_s_000810.png',2.0,,,,,,
10210,40847,b'poppy_s_001266.png',2.0,,,,,,
10211,40848,b'bartlett_pear_s_000374.png',4.0,,,,,,
10212,40856,b'computer_keyboard_s_001054.png',5.0,,,,,,
10213,40857,b'shark_s_000373.png',1.0,,,,,,
10214,40858,b'rose_s_000183.png',2.0,,,,,,
10215,40859,b'butterfly_orchid_s_001054.png',2.0,,,,,,
10216,40868,b'tulip_s_001904.png',2.0,,,,,,
10217,40869,b'bosc_s_001893.png',4.0,,,,,,
10218,40870,b'flounder_s_002531.png',1.0,,,,,,
10219,40874,b'rainbow_trout_s_002283.png',1.0,,,,,,
10220,40875,b'stingray_s_002494.png',1.0,,,,,,
10221,40878,b'flounder_s_002708.png',1.0,,,,,,
10222,40883,b'bowl_s_002009.png',3.0,,,,,,
10223,40886,b'telephone_set_s_000675.png',5.0,,,,,,
10224,40889,b'shark_s_000632.png',1.0,,,,,,
10225,40891,b'poppy_s_000803.png',2.0,,,,,,
10226,40895,b'mushroom_s_000538.png',4.0,,,,,,
10227,40901,b'beer_can_s_001075.png',3.0,,,,,,
10228,40902,b'beer_bottle_s_000423.png',3.0,,,,,,
10229,40905,b'sunflower_s_000331.png',2.0,,,,,,
10230,40906,b'dasyatis_centroura_s_000035.png',1.0,,,,,,
10231,40909,b'clock_s_001555.png',5.0,,,,,,
10232,40921,b'cichlid_s_000828.png',1.0,,,,,,
10233,40925,b'verpa_s_001169.png',4.0,,,,,,
10234,40928,b'red_delicious_s_001240.png',4.0,,,,,,
10235,40934,b'rainbow_trout_s_000327.png',1.0,,,,,,
10236,40938,b'soda_bottle_s_001380.png',3.0,,,,,,
10237,40940,b'rose_s_001189.png',2.0,,,,,,
